"Bond Rating","Cash","Earnings Before Interest","Gross Profit (Loss)","Retained Earnings","EBTI Margin (Revenue)","Dividends per Share - Pay Date - Calendar","Total Stockholders Equity","Total Market Value (Fiscal Years)","Total Revenue","Financing Activities - Net Cash Flow","Net Cash Flow","Debt to Equity Ratio","Return on Asset","Interest Coverage","Current Ratio","Return on Equity","Quick Ratio","Risk Rating"
"BBB-",928.971,1021.751,3362.919,3396.919,0.037155049,0.62,4890.193,6125.8132,27499.654,-88.497,148.921,0.24821392529906283,0.0907777936810899,0.10259153159624997,0.6876302288066993,0.6662510048171919,0.18032984503572738,"Medium Risk"
"BB+",960.5,910.5,5662.9,2485.3,0.102865083,0.24,305.3,4081.833,8851.4,-218.8,141,8.070422535211268,0.16564182797263863,0.12202086765513454,0.6535782372781933,18.1847363249263,0.35214107640416487,"High Risk"
"A",1740,4824,6705,11129,0.196488941,0.64,18730,24334.38,24551,-939,2014,0.20891617725573947,0.1673431158289104,0.04809286898839138,0.9401681759379042,0.3455953016550988,0.28137128072445017,"Low Risk"
"BB+",191.4,1200,1666.5,3824.8,0.140023337,0.52,1239.6,9336.9722,8570,-845.3,167.2,2.4151339141658603,0.15849953770968167,0.13325,0.3619666826462129,1.2153920619554694,0.057346596356663476,"High Risk"
"A",960.1,991.4,2241.2,-159.1,0.29829101,0.86,1804.9,12478.6717,3323.6,-584.4,75.6,0.7767189317967754,0.1946746259278168,0.04518862215049425,0.708611729769859,1.2169095240733556,0.5091207975395058,"Low Risk"
"BBB",2699,1700,2493,-10900,0.165886027,0.2,12862,12520.2025,10248,-60,2236,0.9911366816980252,0.05017857669943033,0.45235294117647057,0.6555810859837949,0.13403825221582957,0.3263998065062281,"Medium Risk"
"A-",2925,4093,9209,9577,0.245516166,2.02,8156,39750.8836,16671,-1402,1813,0.9325649828347229,0.15792722923177838,0.05790373808942096,0.6385032003938946,1.1000490436488475,0.2880354505169867,"Low Risk"
"BBB+",1861,2148,4800,11104,0.254321572,2.235,5053,21839.2285,8446,-807,939,0.7454977241242826,0.17257170402506627,0.07774674115456238,0.9252826027019575,0.9168810607559865,0.5130962227736421,"Medium Risk"
"BBB+",10598,36132,77148,3558,0.284327072,2.14,13676,194369.2159,127079,-57705,-27074,8.0824802573852,0.15526754559361947,0.1353647736078822,0.10830814039227253,5.283489324363849,0.09768102049845155,"Medium Risk"
"BBB+",566,8202,10195,-6916,0.389791845,2.435,15239,44772.7824,21042,-2440,3801,1.073233151781613,0.17716050716029116,0.11728846622774933,0.0611439842209073,0.605879650895728,0.03849554512684486,"Medium Risk"
"BBB",47.1,568.4,1029.1,1795.1,0.130862208,1.08,1433,4439.622,4343.5,-370.8,-122.7,0.9182833217027216,0.15722939891012697,0.10731878958479944,0.7191179866081736,0.6755757152826238,0.05437543292542138,"Medium Risk"
"BBB",413.251,365.923,1338.284,1913.907,0.168237056,0,2185.155,3504.4243,2175.044,11.689,285.001,0.199395466225508,0.10951587985196085,0.05884024781169809,1.2274232728585113,0.6025902052714797,0.5736330700573284,"Medium Risk"
"BBB",21.218,408.613,408.613,562.205,0.293213115,1.56,1353.884,2369.4029,1393.57,91.067,414.524,0.9362611567903897,0.0962370304354646,0.1786947551840005,0.06919904212554558,0.24787647981658698,0.013061812451136705,"Medium Risk"
"BBB+",664.8,2355.7,2487.6,2732.3,0.516091576,3,8222.9,7015.7875,4564.5,442.7,2496.8,0.7157572146079851,0.14668210885497418,0.10171074415248123,0.46382084657169204,0.2733828697904632,0.34067848723993027,"Medium Risk"
"A",11733,9240,16054,22277,0.10180472,2.92,8790,91860.5054,90762,-8593,265,0.9261660978384528,0.09314703925482369,0.05454545454545454,0.7109655147264395,1.7690557451649602,0.14262097803493504,"Low Risk"
"BB-",337,362,517,-1587,0.08501644,0,2117,1669.428,4258,-7,179,0.28153046764289086,0.07356228408859988,0.1298342541436464,0.39809782608695654,0.22201228153046765,0.1526268115942029,"High Risk"
"A-",3160,5313,6446,16937,0.286353347,0.68,53247,17391.836259134452,18554,6633,9207,0.9676977106691457,0.04103336422613531,0.4854131375870506,0.3553792600987614,0.07262380979210097,0.12790415283736745,"Low Risk"
"BB",194.668,110.647,402.014,853.209,0.059517713,0.49,672.434,947.6663,1859.06,-61.591,65.488,0.3346053292962581,0.07632375116058016,0.16689110414200115,1.0334999185181162,0.570387577070761,0.35248700816629547,"High Risk"
"A+",5571,4019,12927,30116,0.253101581,1.44,14983,98048.83,15879,-2437,711,0.4833477941667223,0.11908500992622004,0.05051007713361533,0.6187955570982298,0.8492291263431889,0.48342589378687956,"Low Risk"
"BBB+",60,4213,4213,2138,0.353232162,1.48,7454,25512.0154,11927,-15,3392,1.214784008585994,0.18146185984407978,0.10396392119629717,0.056648777579010136,0.5064394955728468,0.008944543828264758,"Medium Risk"
"BB+",552.7,441.8,1118,986.8,0.115091046,0.45,1171.5,4751.4944,3838.7,-60.7,175.9,0.38429364063166876,0.14095201633486473,0.06745133544590312,0.7965888808091491,0.928894579598805,0.3653731737952007,"High Risk"
"BB",24.059,403.535,633.84,423.784,0.087500485,0,1148.075,1915.9488,4611.803,118.675,441.686,0.9242941445463059,0.11322594402886661,0.12605845837411872,0.10102454327366672,0.5077812860658059,0.017758996124746265,"High Risk"
"BB-",494.3,265.4,888.3,-5849.2,0.079072816,0,-1452.4,1465.156,3356.4,-36.9,84.5,-0.15298815753236022,0.11299868012091796,0.04973624717407687,0.15116376540277737,-0.6025199669512529,0.13811506328760234,"High Risk"
"A",1420,4157,4157,9353,0.119063986,0.04,10789,26682.0932,34914,-1582,412,0.4638984150523682,0.07437025905252612,0.06374789511667067,0.03548935319404179,0.3607377884882751,0.03548935319404179,"Low Risk"
"BBB",190,1124,1124,10045,0.119206703,2,12794,10450.9258,9429,-519,921,0.2000156323276536,0.020228197098945397,0.16281138790035588,0.004724840225797627,0.07355010161012975,0.004724840225797627,"Medium Risk"
"BBB+",669,4803,4803,10068,0.379114374,0.63,11176,35925.3419,12669,-1083,2260,0.8512884753042234,0.14531207454693976,0.11347074744951072,0.07619509827711721,0.3809949892627058,0.05411307934967241,"Medium Risk"
"BBB+",67,590,952,1836,0.161776803,0.86,2091,3268.6741,3647,-302,13,0.4801530368244859,0.1444662095984329,0.09830508474576272,0.5712841253791708,0.42754662840746055,0.06774519716885744,"Medium Risk"
"BBB+",232,1597,3226,1629,0.19315433,1.248,1603,13017.67,8268,-925,-26,1.3998752339363694,0.1968445704424997,0.07764558547276143,0.29254571026722925,1.93512164691204,0.0543834974214721,"Medium Risk"
"A",52,5674,5674,9313,0.46761167,1,13470,64768.188,12134,-2370,2011,0.5838901262063846,0.17847257171615502,0.06538597109622842,0.037008702304676296,0.3936896807720861,0.00497274552931051,"Low Risk"
"BBB+",226,2887,2887,3389,0.436102719,1.4,5610,37169.5738,6620,-1630,493,1.00873440285205,0.17349759615384616,0.10426047800484932,0.07503258238689257,0.46096256684491976,0.042077825358406255,"Medium Risk"
"BBB+",662.1,1365.4,4053,4157.1,0.109557166,1.875,5630.8,9941.333,12462.9,88.6,663.4,0.3785607728919514,0.09382129016298821,0.09081587813095063,0.3366171879601814,0.6977694110961142,0.09749955822583495,"Medium Risk"
"A-",2865,2399,5427,4844,0.026338325,1.29,6401,23104.72,91084,-710,1814,0.49539134510232774,0.09215226827488188,0.05543976656940392,0.6762043618249195,0.8270582721449774,0.17404774922544194,"Low Risk"
"BBB",120,331.9,518.8,1066.4,0.15273815,0.72,1504.3,3360.9153,2173,-29.1,210.5,0.4017150834275078,0.10855273916598528,0.09671587827658934,0.8633154178522501,0.3235391876620355,0.12646221941195068,"Medium Risk"
"A",7341,10745,18577,27456,0.194712235,2.6,16826,55482.4655,55184,-2996,5061,1.651254011648639,0.1268879677849813,0.1031177291763611,0.4877841830750418,1.0382146677760609,0.1831998203189339,"Low Risk"
"BB",128,7056,10235,-1870,0.39132605,2.16,15023,22501.9029,18031,-2151,3037,1.339346335618718,0.14070632340917702,0.19246031746031747,0.01732986735986136,0.5908939625906943,0.008531627007931747,"High Risk"
"BBB-",255.303,222.148,222.148,1179.754,0.059080061,0,1133.558,1616.9081,3760.118,96.201,307.245,0.22560998202121108,0.10607991664426306,0.01915389740173218,0.42163113464014884,0.19222042453937085,0.36529260266132496,"Medium Risk"
"AA",12785,36519,42998,180128,0.189898496,4.21,156191,210859.0248,192308,-4999,26476,0.1538372889603114,0.1372760557238766,0.00980311618609491,0.22480683394128684,0.27299908445428994,0.14899716806321162,"Low Risk"
"BBB-",57.685,419.555,559.564,2305.592,0.144402661,1.04,63.094,3140.7954,2905.452,-201.346,158.496,13.191460360731607,0.28146643910790525,0.06695427297970469,0.13663748928949446,8.423510951913016,0.09691537440567194,"Medium Risk"
"BBB+",423,735,1541.7,2380.2,0.222889374,1.24,2101.9,10509.4711,3297.6,-306.6,233.7,0.38003710928207807,0.16775842786387601,0.038231292517006805,0.45177630690260706,0.7201103763261811,0.2856949885181683,"Medium Risk"
"BB",67.936,175.243,253.957,437.721,0.214381834,0.87,700.001,1665.0816,817.434,322.049,463.668,1.0844341650940499,0.0742468882850042,0.11893199728377167,0.07538644206975377,0.3330209528272103,0.07538644206975377,"High Risk"
"B",57.9,361.7,582.8,-3361.8,0.28297606,0,-648.5,667.6542,1278.2,-514.5,-339.3,-2.730917501927525,0.19876902786173545,0.4133259607409456,0.11890418818129661,-0.6681572860447185,0.08304647160068845,"High Risk"
"CCC+",457.024,1823.729,3782.168,-11990.98,0.289318546,0,-9665.208,651.2321,6303.533,-398.001,-152.885,-2.1026359701726025,0.12989298902397836,0.9549642518159221,0.1421209917707151,-0.2111255132843494,0.13509269769201665,"Highest Risk"
"BB-",290.9,-8218.5,-8001,-4206.5,-1.777472587,0.6,-1734.3,1094.1836,4623.7,-288.3,70.6,-1.7615752753272214,-2.5975031605562577,-0.026355174301879905,0.4409722222222222,4.738280574295105,0.15782335069444442,"High Risk"
"BBB+",329,1135,2529,1322,0.203004829,2.9,154,11771.9544,5591,-592,175,10.357142857142858,0.2665570690465007,0.0907488986784141,0.2849740932642487,15.753246753246753,0.13112793941809486,"Medium Risk"
"BBB",9.095,147.097,765.636,121.043,0.084230194,1,256.943,628.7103,1746.369,29.682,121.585,1.9356939087657574,0.10264424217557198,0.198997940134741,0.11761716045199404,2.8658651918908085,0.013399236854899304,"Medium Risk"
"AA",8958,12463,30013,57631,0.270946563,1.22,30561,184332.52,45998,-3631,6984,0.6237688557311606,0.13543353292111754,0.038754713953301774,0.2843934998466945,0.9662641929256242,0.21127856789075214,"Low Risk"
"B",270.861,-1398.72,-1314.924,-2205.411,-2.200137792,0,585.318,528.2922,635.742,92.978,145.905,0.7874334976884361,-0.9045996361475097,-0.03304521276595744,0.8679746405071899,-2.325479482947731,0.5417111657766844,"High Risk"
"AA-",1089,4628,10548,15325,0.267870579,1.42,1385,62735.4033,17277,-2170,1128,4.075090252707581,0.34385912772122745,0.02895419187554019,0.38429237947122863,7.5191335740072205,0.1693623639191291,"Low Risk"
"A-",374,2595,2595,1471,0.215442092,0.925,6631,17391.836259134452,12045,-1133,509,0.7237219122304328,0.08716243450221685,0.09826589595375723,0.020390360920292224,0.3528879505353642,0.020390360920292224,"Low Risk"
"A-",3910,23160,23160,21393,0.336750273,0.87,53068,147229.0808,68775,-6020,10925,0.829445240069345,0.1453504791670589,0.11299654576856649,0.0639014185788063,0.3871071078616115,0.0639014185788063,"Low Risk"
"A-",32108,31400,31400,94985,0.34668551,0.04,212045,17391.836259134452,90572,-70270,-24836,0.9055153387252706,0.01704178493701595,0.25471337579617837,0.18139835589773892,0.11036336626659435,0.022320860633657173,"Low Risk"
"BB+",434.925,365.729,831.663,1206.346,0.051950445,0.48,1348.591,2036.0851,7039.959,-34.397,102.543,0.9499114260735835,0.09915331894635246,0.2125644944754176,1.2941249799318153,0.5590442172608298,0.4107367148617892,"High Risk"
"BB-",624,2991,4071,-2137,0.35250442,0,665,7011.479,8485,182,2761,17.305263157894736,0.17626259649949907,0.16449348044132397,0.13010842368640535,5.381954887218045,0.13010842368640535,"High Risk"
"A",2.475,42.008,42.008,67.767,0.442874764,1.01,210.223,403.7263,94.853,-6.455,23.75,0.8400650737550125,0.0625874381135567,0.155089506760617,0.013929525953017302,0.16883499902484506,0.008703755802503868,"Low Risk"
"BBB+",207,1846,1846,-1107,0.257138877,1.08,3707,9562.644,7179,498,1945,2.1955759374157,0.09622100599426635,0.2221018418201517,0.15329063905164192,0.38737523603992446,0.02820547758550211,"Medium Risk"
"BBB-",24.381,3518.491,3753.213,3676.183,0.732771953,0,4967.844,14270.1502,4801.618,1227.715,4583.43,1.206929404385484,0.23231922995403786,0.08069595744311979,0.03026744694945939,0.6983482170535146,0.005830836157354372,"Medium Risk"
"BB-",551.652,439.624,711.924,1336.524,0.128364531,0.42,884.261,2014.9322,3424.809,-194.755,124.329,0.3380574287455853,0.176560715939518,0.06827652721416483,0.7449859956839158,0.7711614557240454,0.4221589604665045,"High Risk"
"BBB-",25.222,506.384,1207.685,1472.641,0.294790473,0.06,2588.44,7890.6377,1717.776,842.165,1296.988,0.4948281590456028,0.11358128810274676,0.02678797118392366,0.6904035174087968,0.46132805859900167,0.042816643183322865,"Medium Risk"
"BBB+",624.6,783.2,1918.7,3541.5,0.188891301,1.48,7886.1,13893.283,4146.3,-802,470.6,0.29635688109458413,0.0559576459492866,0.18692543411644535,0.21913015822533194,0.22473719582556645,0.16554027192494236,"Medium Risk"
"A-",5309,3036,5219,11714,0.312506433,0.4,21652,29212.82,9715,-2586,2123,0.14903934971365232,0.10098792535675083,0.053689064558629776,1.2791280864197532,0.2335119157583595,1.0241126543209877,"Low Risk"
"BBB",346.266,499.224,1103.339,1223.239,0.170675047,1.26,1070.601,3411.7614,2924.997,-132.997,130.954,0.6998059968186092,0.1446696910992716,0.07856593433008029,0.43899335977976295,0.9939435886945742,0.2123067867588,"Medium Risk"
"B",878.826,1025.684,1025.684,1494.552,0.472885537,0,1836.962,4153.5096,2168.99,-1772.21,-1371.915,4.564552777901775,0.09275606934576153,0.7156414646226323,1.2964186174475774,0.1587741063778129,1.0512398473665954,"High Risk"
"BB-",392,237,511,-2659,0.108219178,0,1054,1773.141,2190,-935,-1013,0.5275142314990512,0.08886389201349831,0.189873417721519,0.6821192052980133,0.44212523719165087,0.3708609271523179,"High Risk"
"BB",965,1174,1572,-983,0.129053534,0,387,7075.1,9097,445,1357,12.937984496124031,0.12093119077049856,0.21550255536626917,0.5305980528511822,3.408268733850129,0.22369031061659714,"High Risk"
"A+",2301,2505,5344,8467,0.130096079,2.81,8093,26109.187,19255,-1343,923,0.1963425182256271,0.15878549695740365,0.03313373253493014,0.8478831637676403,0.6500679599654022,0.37758450935346244,"Low Risk"
"B+",267.276,386.025,660.267,-477.211,0.187294129,0.205,1717.576,3303.2643,2061.063,-374.562,-119.786,0.8118220096228639,0.0931113631440851,0.1352036785182307,0.2670306606054744,0.3540309133336749,0.2585124286681497,"High Risk"
"BB+",1121,705,1116,-1529,0.106543751,0.2,1180,3610.3618,6617,-254,256,1.366949152542373,0.14300202839756593,0.1673758865248227,0.8306036499766027,0.8457627118644068,0.5245671502105755,"High Risk"
"A+",3005.6,4540.9,11426.9,18889.3,0.2280278,0.325,23449.8,60365.553,19913.8,-218.2,3540.2,0.1450545420430025,0.122754563861623,0.027021075117267503,0.47701274111474895,0.4820595484822898,0.2963985641592048,"Low Risk"
"A",3787,6344.9,11081.3,18221.4,0.178538968,2.22,9065.5,29554.4122,35537.9,-288.3,3237.6,2.6893938558270367,0.10344428430752374,0.10559662090813095,0.2867207836444342,1.1484529259279685,0.13578246122293852,"Low Risk"
"BB",2088,4693,8190,-3855,0.116272732,0.3,8813,40594.441,40362,-3240,1707,0.971405877680699,0.08671310581844385,0.13850415512465375,0.08000653114539963,0.8555542947917849,0.05682096497673279,"High Risk"
"BB",61.541,416.633,1134.525,592.997,0.248872516,1.15,647.497,3096.4395,1674.082,-199.345,81.05,0.607571926974179,0.24676333858685576,0.08767668427608952,0.16889681693925773,1.6957545749246716,0.09504548332792784,"High Risk"
"BBB+",48,2735,2735,4423,0.222339647,2.655,8342,15286.7127,12301,217,2056,1.0001198753296572,0.09776935726031315,0.16270566727605118,0.07547169811320754,0.2745145049148885,0.004251926654265214,"Medium Risk"
"A",3421,13828,22393,51766,0.28328519,0.86,48178,151351,48813,-6710,3070,0.2678608493503259,0.16425533936759082,0.026540352907144925,0.2621304592477168,0.45717962555523267,0.14807600744492058,"Low Risk"
"A-",318,4539,4539,5679,0.364988742,2.4,11957,44986.5,12436,1744,5183,1.8236179643723343,0.08354961621293279,0.28045825071601677,0.08402625820568928,0.27314543781885087,0.015463165572574763,"Low Risk"
"BB-",527.9,1242.2,2564.9,-1332.7,0.107054829,1.04,620.4,3357.639,11603.4,-605.1,117.6,5.527240490006448,0.16260652153993166,0.23715987763645147,0.31035155161847455,3.659413281753707,0.14705554626998718,"High Risk"
"A",681.581,1571.084,3301.127,6915.851,0.202649184,1.55,3700.725,11691.2206,7752.728,-255.489,720.435,0.609729715123388,0.17282920360358775,0.08382047045224825,0.4932044350540339,0.8564370494970579,0.21753371930474083,"Low Risk"
"BBB",5654,8280,13033,15028,0.142348754,1.43,23354,52797.8623,58167,-3583,2919,0.8066284148325769,0.12035583464154893,0.13381642512077294,0.520983258844027,0.5106191658816477,0.21415044314824636,"Medium Risk"
"BBB+",2388.1,2247.3,2247.3,8958.7,0.146711669,1.8,3321.3,19111.849,15317.8,-1258.1,218.4,1.3839761539156354,0.104236144287722,0.07885017576647531,0.26417015331336713,0.6232800409478214,0.17747341354478638,"Medium Risk"
"A",6910,6307,13718,8338,0.180685269,1.84,13378,66914.1473,34906,-5074,-1362,0.6930034384810884,0.12645360494025182,0.05977485333756144,0.5417783817534065,0.9972342652115413,0.25379219157453997,"Low Risk"
"BBB+",2036,8723,8723,1469,0.364521521,3.15,40899,59062.78,23930,-678,5908,0.9098755470793907,0.07226470271479343,0.194313882838473,0.1289996948141888,0.17183794224797672,0.04779679320139916,"Medium Risk"
"BBB-",319.4,510.5,1131.7,1909,0.303543822,1.76,-1194.6,4342.464,1681.8,-144.4,171.1,-1.1319270048551817,0.2570234618870204,0.08481880509304603,0.17466914579459697,-0.9110999497739831,0.17466914579459697,"Medium Risk"
"BBB-",450.35,871.629,1821.929,3035.332,0.178689945,0.62,1941.843,8038.1007,4877.885,-367.658,203.304,0.5673944803982608,0.17544796518532532,0.06920604982165578,0.7513622498557985,0.9071830214904089,0.23402220963526105,"Medium Risk"
"BBB",174.821,350.359,1123.844,1835.345,0.156604695,0.28,2042.102,4918.7941,2237.219,30.931,312.528,0.5151025756793736,0.08474906720366708,0.10352238703729605,0.4425409583878164,0.5325757479303189,0.1680841858318591,"Medium Risk"
"BBB+",209.6,2901.1,7478.7,4603.2,0.20315115,1.1,7382.1,31340.6356,14280.5,-1071,744.6,0.6588911014480974,0.14902885440264657,0.09237875288683603,0.2321829210868903,0.9767816745912409,0.029028058610087802,"Medium Risk"
"BBB",40.504,234.505,234.505,1024.536,0.255584317,1.105,984.254,1611.6939,917.525,102.764,346.104,1.1523234856043258,0.07665313089493318,0.2570435598388094,0.09182246218925037,0.17701426664255365,0.04304951799929852,"Medium Risk"
"A",3149,5071,10786,19292,0.206667482,1.76,10167,43593.5409,24537,-2559,1133,0.35005409658699715,0.2097447987756959,0.042989548412541906,0.49813414984212034,1.0394413297924658,0.30131087934168976,"Low Risk"
"BB",1.852,817.557,817.557,2974.951,0.608213547,0.47,3414.604,4647.7852,1344.194,-670.272,35.211,0.30415327809608383,0.13319039375666517,0.04619983683094879,0.009556166139494032,0.22836791616245986,0.0010990510892593276,"High Risk"
"BBB-",474,2505,4821,1546,0.167996781,0,7033,8862.3,14911,-1180,-217,0.9665860941276838,0.13261686695960612,0.19880239520958085,0.7293396599446421,0.6146736812171193,0.0937129300118624,"Medium Risk"
"A-",42.258,865.336,865.336,905.579,0.175136756,1.5,3086.232,4788.5076,4940.916,73.649,813.635,0.7957878733679127,0.10068246678419641,0.15114938012517679,0.10708601829981425,0.23800576236653637,0.013843779996003265,"Low Risk"
"BBB+",128.3,847.9,1591.7,3119.4,0.348013462,1,2234.6,9655.878,2436.4,-283.4,332.8,0.5127092097019601,0.1814000256728424,0.08090576718952706,0.0991575855939408,0.6815984963751903,0.0991575855939408,"Medium Risk"
"BB+",238.144,370.038,833.198,1255.931,0.180403467,0,1898,3730.5391,2051.169,-55.208,161.156,0.32124341412012647,0.11587343786549227,0.0892070544106281,0.9795683558148014,0.421595363540569,0.3472752460809333,"High Risk"
"BBB",103.003,402.908,705.611,421.041,0.172521683,4.4,421.041,5022.3344,2335.405,-295.37,-60.412,0.8633981013725505,0.32705562432777974,0.041118568010563204,1.009082170958512,1.6365247089950856,0.23024633404864092,"Medium Risk"
"AAA",4616,51379,65646,389427,0.140855843,2.7,181064,388382.45,364763,-17888,27228,0.0643584588874652,0.1470100974840698,0.012261819031121664,0.13582436087156197,0.3590774532761896,0.029443282135020666,"Lowest Risk"
"A-",109.5,785.8,1494.1,2608.7,0.194615747,0.585,1564,7603.1255,4037.7,-350,23.7,0.7374680306905371,0.14713978091938956,0.08895393229829475,0.28439632495901795,0.9106138107416879,0.041744500781518055,"Low Risk"
"A-",577,6946,6946,12733,0.408084131,2.9,20168,47086.47,17021,1000,6500,1.208201110670369,0.09270109036554605,0.18341491505902677,0.06149239981575311,0.2812376041253471,0.018984010001974073,"Low Risk"
"B",332,573,1342,-1828,0.078310783,0,909,2413.9666,7317,35,313,2.8195819581958195,0.08108108108108109,0.2094240837696335,0.4303198887343533,1.3443344334433442,0.09235048678720445,"High Risk"
"B+",140.5,44.732,318.263,49.602,0.040240153,0,336.016,1127.3904,1111.626,-18.143,42.33,0.9036147088233893,0.040780455429766486,0.4075829383886256,0.6536205576817933,0.8929068853864099,0.30727173318753415,"High Risk"
"BBB+",450.667,702.92,2208.391,1508.488,0.101609017,0.685,2130.696,4348.8951,6917.89,-202.843,342.787,0.6733593154537296,0.13331365958626717,0.11893387583224264,1.2989169780818388,0.9972281357828618,0.2639709241708937,"Medium Risk"
"BBB-",7.523,428.234,1798.34,711.048,0.114227016,0.485,1123.044,4017.3689,3748.973,-281.664,32.306,0.6490751920672743,0.17776613612268125,0.06605734248098002,0.27770875599202854,1.5761199026930377,0.013506526149482037,"Medium Risk"
"A-",1993.125,1408.916,1591.627,3109.385,0.065434873,0.79,3223.83,9011.6794,21531.577,-666.416,-23.842,0.3076108231513448,0.17193583591974498,0.02106655045439189,0.899844429755888,0.48450011321936964,0.5009223631597598,"Low Risk"
"BBB-",10757,13489,24813,4524,0.093623549,0.5,24832,61317.101,144077,3423,17930,3.221609213917526,0.06468706690260734,0.2591741418933946,0.180186543336494,0.8584487757731959,0.10407918416316736,"Medium Risk"
"BBB",77.569,253.867,619.259,786.467,0.12063319,0.46,890.45,2172.9321,2104.454,54.964,84.698,0.615121567746645,0.13582995453198116,0.08850697412424617,0.7716615435154984,0.6702116907181761,0.18201421967759346,"Medium Risk"
"BBB",209.9,589.4,778.6,1353.3,0.406202619,1.32,1314,2543.2105,1451,262.2,711.4,2.7952054794520547,0.08495855855855855,0.27027485578554467,0.1342663795755152,0.47130898021308976,0.10760791551317545,"Medium Risk"
"BB+",118.484,1512.963,2996.029,7823.6,0.251817441,0.8,3489.273,7239.7763,6008.174,490.464,1311.663,1.2862358433977508,0.13502022006246064,0.18060190500362536,0.04905258629289705,0.7803301719297974,0.03693759976057462,"High Risk"
"B",265.9,149.7,187.6,-401.2,0.093714787,0,-170.9,951.9,1597.4,-46.4,104,-4.545933294324166,0.07790383014154871,0.35203740814963264,0.30776831863788384,-0.7893504973668807,0.20211310428701731,"High Risk"
"AA+",90208,35350,73369,137161,0.241864857,0.88,136833,254149.9926,146156,-16958,10752,1.7952467606498432,0.05452310406895052,0.2682319660537482,0.40583073491633037,0.4668976051098785,0.3392974682830137,"Low Risk"
"BB+",5576,5863,5863,-6894,0.595168003,0,15399,17391.836259134452,9851,-145,3258,3.189817520618222,0.038616065547856786,0.3614190687361419,0.08680662932801887,0.24313267095265925,0.06386512272503407,"High Risk"
"BBB-",18954,12516,24272,6504,0.080267301,1.2,36024,55856,155929,5675,15733,0.8842160781701088,0.07044243205367043,0.15172579098753594,0.29686703096539163,0.6210581834332667,0.17262295081967213,"Medium Risk"
"BB+",99.837,175.736,305.709,764.598,0.097073371,0.43,649.109,1100.8908,1810.342,-50.881,48.696,0.6145008003278339,0.11254277926921737,0.10766718259206992,0.6787311107649168,0.44181793812749487,0.1944169652593862,"High Risk"
"BB-",2161,2244,4964,200,0.123718161,0.22,3845,7699.1579,18138,-11,329,1.6166449934980494,0.12391628472030482,0.2357397504456328,0.6472006429145459,1.153446033810143,0.28944548620412536,"High Risk"
"BBB-",557.5,584.3,1327.8,268.3,0.18017268,0,369,6956.125,3243,849.9,-622.2,5.200542005420054,0.14267923422543466,0.22026356323806265,0.4926405489154493,3.2495934959349593,0.30848826914563965,"Medium Risk"
"AA+",226.644,1627.477,4540.568,6239.317,0.163320088,4.17,3284.101,17187.7425,9964.953,-758.123,201.691,0.12318013361952022,0.30702739515408656,0.007430519755425115,0.9876088628638068,1.3789085658449605,0.14058754931394687,"Low Risk"
"B+",30.769,192.941,222.144,-223.751,0.37970496,0,216.192,642.9226,508.134,384.964,519.183,5.718995152457075,0.10308990264909863,0.3571713632664908,0.07343612019379937,0.7087727575488454,0.07343612019379937,"High Risk"
"BB",85.1,471.5,966.6,1137.3,0.11122644,1.68,1223.2,2238.4922,4239.1,-180.5,81.3,0.8889797253106606,0.12856519605169875,0.17645811240721104,0.3436025943396227,0.7222040549378678,0.06272110849056603,"High Risk"
"BB-",250.6,207.9,874.3,-1211.7,0.142896419,0,-182.7,563.2528,1454.9,-34.1,28.2,-5.218938149972633,0.044784800310197756,0.2126022126022126,0.06473110502660535,-4.54351395730706,0.06473110502660535,"High Risk"
"BB-",50.785,170.357,234.685,628.738,0.343621727,1,968.753,613.2839,495.769,-40.024,113.824,0.5623022586768763,0.09925510748067853,0.2214878167612719,0.2503327253906442,0.2033056929888217,0.2503327253906442,"High Risk"
"A",2291,7045,7337,21410,0.214329176,0.63,16298,33351.84,32870,-1030,3032,0.4810406184807952,0.21851736972704713,0.056210078069552874,0.7235250555418415,0.4258804761320407,0.2827696864971612,"Low Risk"
"BBB+",561,1083.3,1902.9,1211.4,0.216141261,1.78,1825.4,7992.3068,5012,-448.1,401.1,0.8632628464993973,0.2196828358208955,0.0864026585433398,0.7710457516339869,0.9911800153391038,0.36666666666666664,"Medium Risk"
"BB+",62.843,301.84,593.44,757.717,0.146117271,0.82,358.334,1523.6674,2065.738,-21.794,204.052,2.315462668906662,0.13333327443534126,0.1560793798038696,0.2231984829329962,1.524636233234915,0.05841730497508738,"High Risk"
"BBB",893.167,797.107,2329.362,3534.618,0.186361567,1.69,1465.664,6847.6847,4277.207,-230.956,223.455,1.0642923616872626,0.17587864634426723,0.11679485941034265,0.8421211189671074,1.5257685253919044,0.610149263927315,"Medium Risk"
"B",209.665,145.247,196.452,-173.337,0.290040956,0.01,1396.974,1024.9818,500.781,36.504,119.628,0.3665988057043295,0.06420994277792318,0.26558207742672824,0.728518812330009,0.11301355644414285,0.5940191523118767,"High Risk"
"BB-",2298.677,2748.075,4732.765,-573.486,0.251602941,0.8660023949396071,15656.761,17391.836259134452,10922.269,-1820.291,321.446,0.8676754406610664,0.07475163508618685,0.24406138842644395,0.4649102808304112,0.25944484941681106,0.30682941544720765,"High Risk"
